label,frame,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
ME/I,17,0.489963293,0.470312655,0.438771605,0.410720974,0.390822113,0.397562772,0.350828677,0.333510756,0.325181335,0.393922091,0.346878409,0.330434114,0.322928429,0.395498484,0.352702856,0.333810151,0.323053539,0.400537848,0.365119517,0.347015977,0.334016323,0.62581867,0.563902855,0.525388837,0.499478489,0.479518324,0.538751483,0.546343505,0.55507493,0.562071443,0.572897851,0.577871084,0.584314942,0.590017557,0.607509375,0.609162748,0.612079263,0.614921331,0.638710499,0.637015343,0.636057436,0.634344459
ME/I,18,0.477623701,0.45668906,0.424740911,0.397812128,0.38288945,0.383940727,0.344112724,0.328988135,0.320565432,0.380131096,0.338968098,0.322274745,0.312333673,0.381797552,0.343568385,0.326592684,0.315797001,0.387520134,0.355345815,0.339488268,0.327129543,0.620443046,0.561658323,0.526029885,0.501255274,0.477313638,0.538198531,0.553106189,0.566891491,0.576966405,0.570496798,0.581486762,0.591223955,0.598987818,0.604016364,0.610904634,0.61657846,0.620936513,0.635402501,0.635534406,0.636765897,0.637933493
ME/I,19,0.463105142,0.444188058,0.411951929,0.385556519,0.373974532,0.371717572,0.335385889,0.321691841,0.314862579,0.368106872,0.329163969,0.315477729,0.309421599,0.370316386,0.333758175,0.319040984,0.311200082,0.377047896,0.346598685,0.331265002,0.320005029,0.614787757,0.55934751,0.526527107,0.502417624,0.477302402,0.540941775,0.560447037,0.5752424,0.583902121,0.571308732,0.586276472,0.59663409,0.603073478,0.602517426,0.614274919,0.620683312,0.624150991,0.631391823,0.635939896,0.638442338,0.639859557
ME/I,20,0.45357585,0.435361147,0.403948277,0.378397256,0.366258174,0.365001768,0.333648831,0.321929276,0.315534174,0.360803187,0.326954097,0.313721836,0.306536525,0.363002747,0.330125511,0.316892475,0.309321374,0.369857013,0.340888917,0.326581538,0.316069424,0.612712145,0.558584154,0.527799487,0.50521487,0.48250097,0.542399406,0.559456229,0.572400808,0.581158698,0.572227597,0.585491061,0.595730543,0.602961898,0.603326499,0.613767505,0.620206833,0.624357104,0.632356465,0.636900544,0.639254272,0.640408218
ME/I,21,0.447071463,0.430250823,0.401229113,0.377498329,0.364783883,0.361322314,0.332219541,0.319432884,0.311566234,0.357001573,0.324471474,0.311957568,0.305449754,0.359164834,0.327234536,0.314467937,0.307103544,0.366352856,0.337236524,0.322416067,0.311235219,0.610368669,0.556914687,0.52626729,0.504301667,0.482029319,0.539844871,0.55877763,0.573586166,0.584608257,0.569893956,0.584637582,0.596093118,0.604935408,0.601708114,0.61463207,0.622602403,0.627693474,0.631865859,0.638239801,0.641584158,0.643455744
ME/I,22,0.444124401,0.430068165,0.400587946,0.376745373,0.364665002,0.357632309,0.330339342,0.318725199,0.311421096,0.35395202,0.323812664,0.312063992,0.305715621,0.356673092,0.32717824,0.314993829,0.308129966,0.363951653,0.337811381,0.324242651,0.313936532,0.611979783,0.561318159,0.529909134,0.507778406,0.48559019,0.542370081,0.566628814,0.583089411,0.593236685,0.57126236,0.589716315,0.602176189,0.610834122,0.602187157,0.616128147,0.62435478,0.629800498,0.63219583,0.638622284,0.642378569,0.645209193
ME/I,23,0.44163537,0.42802754,0.398412347,0.374097496,0.360941768,0.356295943,0.330012769,0.319357842,0.312754393,0.352891088,0.323164165,0.312949091,0.308710515,0.356108695,0.327077717,0.316584617,0.312054574,0.363774449,0.337621987,0.325047135,0.316709906,0.610933661,0.560694695,0.530188084,0.509212554,0.487490565,0.5431301,0.568134844,0.584390998,0.594142914,0.572708607,0.591650128,0.603981078,0.612181664,0.603887379,0.618176162,0.627052844,0.63240242,0.633616745,0.640212536,0.64430052,0.64693737
ME/I,24,0.440590024,0.427044243,0.397502214,0.373590112,0.36167872,0.354548424,0.328759611,0.318730742,0.312813818,0.351744086,0.322620094,0.312650979,0.308147848,0.355291814,0.326850444,0.317142606,0.313141316,0.363295645,0.337335318,0.324873269,0.316608638,0.608122051,0.558336675,0.52900815,0.509273767,0.487969279,0.544447184,0.569816172,0.587090611,0.598085463,0.573933125,0.59382081,0.606630147,0.615214467,0.604711533,0.620679557,0.63002789,0.635713995,0.633850753,0.641914368,0.646217048,0.648814082
ME/I,25,0.440310657,0.426683575,0.396167636,0.372211128,0.360077888,0.354671478,0.329406947,0.318988621,0.312938184,0.352064937,0.323304564,0.312435418,0.307546794,0.35588184,0.327431202,0.317346901,0.313290089,0.364224106,0.338386357,0.325261325,0.31613487,0.607173145,0.556925297,0.528323412,0.509294987,0.488728642,0.545374393,0.571337938,0.588107228,0.598643005,0.57526648,0.594647586,0.606827021,0.615290999,0.605759501,0.620936096,0.629365683,0.634638667,0.634404957,0.641946197,0.646042228,0.648536742
ME/I,26,0.440004468,0.427418321,0.396828473,0.373113871,0.361655891,0.354807109,0.330333859,0.319399685,0.31267488,0.352166086,0.324196249,0.312957793,0.307372928,0.355833471,0.327564031,0.317657709,0.313422024,0.363809675,0.338070422,0.32516858,0.316389471,0.608269811,0.556675315,0.527667165,0.509009242,0.487547457,0.545365334,0.56922847,0.585686028,0.597101986,0.575006247,0.593494773,0.605925679,0.615534961,0.605446815,0.620533228,0.629092455,0.634747267,0.634085476,0.642402589,0.646393597,0.648514509
ME/I,27,0.441292614,0.428292006,0.396663219,0.37312302,0.361812711,0.354878515,0.330559403,0.319717437,0.313198686,0.352440298,0.32512033,0.314050615,0.308668792,0.356234372,0.328445137,0.318484724,0.314155072,0.364641458,0.339025974,0.325582504,0.316252172,0.603773594,0.553813696,0.52557677,0.506637752,0.486720026,0.544444442,0.567616105,0.58417809,0.595933914,0.574232221,0.592535079,0.60537976,0.615712106,0.604372442,0.619308174,0.628239691,0.634769857,0.632827938,0.640761256,0.644904852,0.647526145
ME/I,28,0.443220973,0.431003064,0.400359064,0.376308918,0.364341378,0.357545376,0.332174569,0.320991218,0.315190673,0.354749471,0.325570822,0.314457834,0.309763372,0.357849419,0.328555018,0.318864346,0.315164983,0.365484715,0.339063346,0.326100469,0.317534685,0.603631139,0.553911924,0.52614367,0.507114053,0.485295147,0.541626632,0.566427827,0.584132612,0.596259415,0.571315885,0.591135323,0.604990721,0.615290105,0.602290273,0.618197501,0.627515376,0.63344121,0.631978035,0.640052199,0.644348919,0.64669627
ME/I,29,0.445704848,0.43412745,0.403138041,0.378876328,0.366951555,0.360019356,0.333275616,0.321114391,0.314790398,0.357158542,0.326490879,0.315585166,0.311367095,0.360434026,0.330634862,0.320205271,0.315688223,0.368398666,0.34168461,0.328468412,0.319395304,0.602910876,0.552491546,0.525528848,0.50658679,0.485740632,0.540982842,0.562906146,0.579367518,0.59063983,0.570705175,0.589217305,0.602204204,0.61156714,0.601252854,0.616863787,0.626089513,0.632032454,0.63021493,0.638372242,0.642905235,0.645249307
ME/I,0,0.628427982,0.623445034,0.589902401,0.558737397,0.546771169,0.555021524,0.492734194,0.459287703,0.434604108,0.542784691,0.478212357,0.444609225,0.422397584,0.535794258,0.477429271,0.446855128,0.426446259,0.533729911,0.488114208,0.463683367,0.445278347,0.744410455,0.670947015,0.614909708,0.572331309,0.534014523,0.633133233,0.61519444,0.60793823,0.604450107,0.673063517,0.652305782,0.640076101,0.631351113,0.709377587,0.690366268,0.675132573,0.662803233,0.739750087,0.724222124,0.713174105,0.701371551
ME/I,1,0.625743508,0.620030701,0.586382985,0.555451155,0.5417642,0.550825775,0.48898384,0.456365496,0.432651639,0.53975302,0.475403398,0.442091703,0.420038223,0.533867359,0.475515366,0.444710553,0.423879504,0.532805562,0.487370372,0.462072372,0.443028539,0.739619553,0.667116284,0.611775398,0.569366693,0.532894731,0.629624903,0.611698389,0.604079545,0.599817991,0.669335186,0.648818314,0.635302722,0.625246227,0.705388188,0.686180055,0.670098841,0.656818032,0.735557914,0.720493376,0.709719241,0.698116958
ME/I,2,0.616533697,0.610914648,0.578133285,0.547700644,0.53345567,0.54249686,0.482151687,0.450223118,0.427444845,0.531170607,0.468594432,0.43613866,0.414786875,0.52490592,0.468250811,0.437765926,0.417518675,0.523167014,0.479475319,0.455106527,0.436705917,0.734142303,0.661760688,0.60631758,0.564296544,0.528545737,0.621856093,0.605615675,0.598881125,0.595142484,0.660472929,0.641036093,0.629015207,0.620164871,0.696300209,0.677144587,0.662817895,0.650933504,0.726979554,0.712997973,0.703079045,0.692526937
ME/I,3,0.605792761,0.598248839,0.566765904,0.53760618,0.524545848,0.527834177,0.470845133,0.439910799,0.417806506,0.516443849,0.457774013,0.426524311,0.405465692,0.510907114,0.457774132,0.428257555,0.408668905,0.509888351,0.467862844,0.443646729,0.425311744,0.722986579,0.652719676,0.598319829,0.555712998,0.518784523,0.61229068,0.598489225,0.593267441,0.590984643,0.650763631,0.634000421,0.624073088,0.616517663,0.687035203,0.66970861,0.656297028,0.644729614,0.718006015,0.704156876,0.693883121,0.682465136
ME/I,4,0.591953278,0.583991468,0.551901937,0.520246804,0.508897722,0.512727857,0.457205206,0.427511275,0.407178879,0.501407325,0.445039362,0.41602546,0.396885037,0.496014655,0.445036829,0.416830122,0.398020744,0.495323002,0.454921067,0.432241946,0.414997548,0.711277008,0.642382205,0.588535428,0.547393978,0.508424461,0.603757143,0.590511918,0.58688277,0.585980952,0.641468644,0.627379954,0.619863689,0.614206851,0.676624,0.662404895,0.651537538,0.641991675,0.706771672,0.696429074,0.688487947,0.678587139
ME/I,5,0.57827425,0.569151103,0.537533224,0.506132841,0.49007082,0.496989161,0.442451894,0.413827717,0.394358099,0.485475957,0.428140581,0.397354513,0.377015948,0.479866266,0.428655952,0.402582049,0.385975897,0.479109198,0.439374924,0.418311119,0.402950436,0.701077878,0.630334079,0.580362797,0.542904556,0.508322835,0.595132828,0.585091293,0.582644522,0.582670629,0.63188386,0.620330274,0.614350379,0.610183299,0.666713297,0.654394925,0.645270646,0.637324333,0.696546018,0.687274694,0.680009723,0.671155393
ME/I,6,0.567221463,0.555878639,0.523999751,0.492883772,0.474967688,0.483217806,0.431067288,0.403493792,0.38337025,0.473746389,0.41988501,0.390629202,0.369793892,0.469694555,0.420527577,0.394083202,0.375733346,0.469848186,0.429232597,0.407236844,0.390599608,0.6922732,0.624100447,0.576026142,0.542343438,0.512655377,0.590206623,0.581765831,0.580614269,0.581832349,0.62675637,0.616872191,0.612641871,0.609726489,0.661779106,0.65133369,0.643448412,0.636491179,0.692553341,0.683660805,0.676269591,0.666890442
ME/I,7,0.54967761,0.538305938,0.508722842,0.47945714,0.46061781,0.465041548,0.414325505,0.389901042,0.373705119,0.456124932,0.404244363,0.378873914,0.362914532,0.452993929,0.406110615,0.380923301,0.364501387,0.453678519,0.414905936,0.393704295,0.377746135,0.680965722,0.615042984,0.568077564,0.535853446,0.510281444,0.581447661,0.576480687,0.577688813,0.579676449,0.617133319,0.609048665,0.606220365,0.604614258,0.65171659,0.642234325,0.636445999,0.63141799,0.682578564,0.674732208,0.669308841,0.662126422
ME/I,8,0.537480831,0.526702821,0.492763698,0.461104035,0.443906486,0.45106715,0.40361619,0.379846483,0.363591969,0.44238317,0.392939568,0.366360486,0.347893924,0.43991062,0.395586044,0.371849149,0.355314881,0.442002892,0.406033546,0.38641572,0.371283472,0.676142991,0.608707845,0.56174165,0.531312525,0.504392087,0.57704705,0.573134422,0.574557066,0.57688272,0.611788988,0.605177999,0.603727221,0.603726387,0.645739555,0.638363719,0.634301126,0.631186247,0.676572382,0.671471059,0.667062342,0.661120057
ME/I,9,0.520573199,0.507538438,0.471702576,0.441519618,0.425789177,0.429438412,0.385796934,0.364118159,0.348803133,0.421180397,0.37640059,0.352954507,0.336772621,0.419553995,0.37879473,0.357341498,0.342405021,0.422319323,0.389943451,0.372660786,0.359464794,0.668415308,0.603023231,0.558632791,0.526421666,0.497716159,0.572541893,0.570754468,0.572869182,0.57445991,0.606812954,0.603334606,0.601254642,0.59914273,0.640744925,0.636031091,0.631316423,0.626183391,0.671110511,0.668042541,0.664330184,0.658587277
ME/I,10,0.501842737,0.48675701,0.453796208,0.424524605,0.411249816,0.412983865,0.36884594,0.348201603,0.334657073,0.40654701,0.362370014,0.341566622,0.328483045,0.405911118,0.365908742,0.345545769,0.332134247,0.409002364,0.376764625,0.359846741,0.34683311,0.660660386,0.597681642,0.554688096,0.522344172,0.491019338,0.567634583,0.568774104,0.573521078,0.577579975,0.602277875,0.60099721,0.602996171,0.604824483,0.636295855,0.633111298,0.631605864,0.629696965,0.666740596,0.663791895,0.661372006,0.656877518
ME/I,11,0.487676829,0.473346442,0.439211994,0.40849334,0.396405101,0.397694379,0.356441051,0.338846296,0.328527719,0.391963542,0.350335717,0.333336651,0.322838902,0.392005622,0.353992224,0.336794496,0.325240314,0.395975769,0.365693808,0.350909144,0.339180648,0.652889311,0.590715408,0.549506009,0.522475898,0.492805541,0.566392899,0.570043683,0.577878952,0.585212231,0.600070298,0.601766288,0.605670094,0.609572113,0.632799804,0.632078469,0.631555319,0.631110013,0.661955237,0.65917176,0.656895757,0.653268099
ME/I,12,0.477767318,0.463467032,0.42809248,0.39803046,0.385636747,0.384304613,0.346405476,0.332667142,0.325418532,0.380410731,0.341723204,0.327305019,0.31926316,0.382486343,0.345643133,0.330241889,0.320749611,0.388267398,0.35813427,0.343955159,0.333688051,0.648885369,0.588583708,0.550163329,0.524105668,0.49580729,0.567462444,0.578234315,0.587490499,0.592900872,0.600301743,0.606763661,0.610950768,0.613454342,0.632048666,0.634627879,0.634981215,0.633739531,0.660140216,0.658177555,0.657168448,0.654904842
ME/I,13,0.471071064,0.456743538,0.421437979,0.391791344,0.380842328,0.378355145,0.34695062,0.334790945,0.327830791,0.373363912,0.340671599,0.328741789,0.322404712,0.37444967,0.342558295,0.329349399,0.321650773,0.379838437,0.35299027,0.340057015,0.330232799,0.644737422,0.586107194,0.548710644,0.523448527,0.495532155,0.563529551,0.575388253,0.58622539,0.592943788,0.593926132,0.602308333,0.609539807,0.615560532,0.624373972,0.629667222,0.633539438,0.636046052,0.652502418,0.653484583,0.655805171,0.657905281
ME/I,14,0.463432819,0.45166105,0.417964399,0.390007585,0.380374759,0.37344721,0.346774906,0.340216279,0.338401377,0.36703971,0.338132203,0.33032155,0.327532053,0.366767138,0.338456154,0.329228014,0.325179636,0.371594131,0.346220881,0.335534453,0.328749776,0.639131784,0.582520723,0.545342565,0.522825122,0.495986551,0.55736661,0.568585277,0.580196738,0.5875296,0.587363482,0.59686327,0.606844366,0.614739358,0.61736989,0.625677168,0.632002354,0.635571361,0.645977616,0.647114336,0.650192738,0.652370453
ME/I,15,0.459211826,0.447131991,0.413851082,0.386867285,0.377283961,0.371915072,0.346171141,0.334819287,0.3274948,0.366105229,0.338531435,0.328225613,0.322217435,0.366690427,0.338720262,0.328967839,0.323912859,0.37203604,0.346882373,0.335983932,0.329044938,0.63447696,0.578281462,0.542624712,0.520901322,0.495295107,0.556787848,0.569496095,0.5800758,0.587090254,0.587783992,0.598155737,0.606836438,0.613334298,0.618565142,0.626456559,0.631322801,0.633709788,0.647415996,0.650155187,0.651463032,0.651689887
ME/I,16,0.455350459,0.443963498,0.412673384,0.386663705,0.37632513,0.369433075,0.345214635,0.336270243,0.331356674,0.364520431,0.337919772,0.328672826,0.324147969,0.366082817,0.338617742,0.328250051,0.32305932,0.372383088,0.347598106,0.334953278,0.326002985,0.63072592,0.575712502,0.541107833,0.519588709,0.493923098,0.557042897,0.568681121,0.578321993,0.585317969,0.587951541,0.597392797,0.605017126,0.611427665,0.618835926,0.626169622,0.631555378,0.634783745,0.647044659,0.6511904,0.653501868,0.654466629
ME/I,17,0.453967899,0.442522258,0.410884798,0.385877073,0.37533313,0.368074,0.344285786,0.332944304,0.325247675,0.364362478,0.338166237,0.328053832,0.321973979,0.366776466,0.339694321,0.32904467,0.322743475,0.373487473,0.349428207,0.336630344,0.32661283,0.626087487,0.572455466,0.539348245,0.518671334,0.493980139,0.557899773,0.57443434,0.587214589,0.596456409,0.587932348,0.60000819,0.609413087,0.616598248,0.618353546,0.626889408,0.633299112,0.637498975,0.646493018,0.650909007,0.654258966,0.656487823
ME/I,18,0.452308327,0.443955243,0.412930787,0.386470735,0.376191854,0.368581504,0.344384611,0.333361238,0.326804698,0.364320815,0.337457538,0.328211218,0.323260814,0.366054118,0.338476449,0.329075247,0.324430376,0.372371435,0.348551571,0.336924434,0.328780144,0.62528193,0.572650254,0.540326476,0.519252002,0.493346125,0.556087434,0.572007239,0.584524393,0.59269619,0.586806536,0.599664152,0.609220266,0.614993811,0.617841959,0.628026187,0.634150207,0.636281312,0.646856368,0.652525246,0.655459166,0.655850768
ME/I,19,0.452222764,0.443439186,0.411051631,0.385447294,0.376508504,0.368810624,0.344900906,0.332987756,0.325478703,0.36455521,0.338269442,0.328487039,0.322784126,0.366268247,0.339108676,0.329264551,0.32373333,0.37246722,0.349366635,0.337765753,0.329209387,0.625841379,0.571602404,0.539000809,0.517710328,0.491729766,0.556153476,0.573054254,0.585808337,0.594202578,0.586470842,0.599880993,0.609521389,0.615559936,0.617272675,0.627137423,0.633502662,0.636144221,0.646096587,0.651628733,0.655003846,0.656212211
ME/I,20,0.4521029,0.442615807,0.411309034,0.386218727,0.376187027,0.367978364,0.344211876,0.33204025,0.323582351,0.364219636,0.338192463,0.3275913,0.32006675,0.366553068,0.33941561,0.328217447,0.320457488,0.373274684,0.349884838,0.337872475,0.328354061,0.624414027,0.570370078,0.538847446,0.518068671,0.492999017,0.557415843,0.574374855,0.587533534,0.596988678,0.587353945,0.600765705,0.610953093,0.617686391,0.617729008,0.62757796,0.634436369,0.638140142,0.646506131,0.651992738,0.654658854,0.655223966
ME/I,21,0.452939928,0.442999184,0.411370069,0.385924757,0.377265871,0.368959814,0.344462156,0.332547694,0.324715972,0.365345687,0.338272303,0.327697814,0.321225941,0.367720634,0.340154171,0.329268575,0.32294184,0.374413341,0.350484252,0.338287503,0.329267591,0.623939514,0.570695221,0.538600862,0.518076062,0.492597401,0.556863427,0.574669719,0.588579357,0.597900033,0.587174594,0.600666344,0.610955119,0.617823601,0.61790663,0.62788558,0.634739578,0.63850224,0.6468274,0.651982248,0.65510726,0.656155944
ME/I,22,0.453127742,0.44322443,0.411655873,0.386281908,0.37780574,0.369141042,0.344273806,0.332051992,0.324167818,0.365766108,0.338210255,0.327240199,0.320637435,0.368098676,0.340268493,0.329154402,0.322611034,0.374700457,0.350421965,0.337854326,0.328513324,0.624500394,0.57168901,0.539274752,0.518268406,0.492286086,0.557327211,0.574839592,0.588876545,0.598674953,0.587391675,0.600716472,0.611348748,0.618739486,0.618006945,0.627993226,0.635163486,0.639223516,0.646770895,0.651736498,0.65488708,0.65605557
ME/I,23,0.453906566,0.443937898,0.412177831,0.386837661,0.378250808,0.369518787,0.34504956,0.332971334,0.324934274,0.365961879,0.339053094,0.328182101,0.321541399,0.368435323,0.340791643,0.329755306,0.322980762,0.375074983,0.350882262,0.33832866,0.328774601,0.625407219,0.571834385,0.539464235,0.519029319,0.493750781,0.557984471,0.573808074,0.586508691,0.595192134,0.588290989,0.600816667,0.610619187,0.617295265,0.618763685,0.627915442,0.634499073,0.638104796,0.6470716,0.651997209,0.65509522,0.656111121
ME/I,24,0.454984695,0.444391757,0.412166953,0.387451023,0.379199654,0.369796991,0.345359623,0.333023995,0.324369967,0.366693437,0.339844316,0.328554392,0.321300805,0.369580269,0.341870636,0.330324829,0.322926044,0.376380771,0.351739287,0.338974744,0.329222143,0.624529839,0.570795894,0.539103031,0.518934548,0.49337247,0.559559941,0.574711382,0.586840093,0.595493495,0.589818895,0.601498961,0.610556126,0.617192745,0.619939566,0.628452539,0.634782493,0.638513744,0.647587061,0.652361572,0.655325711,0.656467795
ME/I,25,0.457358956,0.448638856,0.416871399,0.391127437,0.381295353,0.372487903,0.346311092,0.333379626,0.325670093,0.368585408,0.339328557,0.328142166,0.322226971,0.370485663,0.340585947,0.329666167,0.324057758,0.376357853,0.350220144,0.337692499,0.32925126,0.623209655,0.57089597,0.539476752,0.519640028,0.495024025,0.558393598,0.574618578,0.587424457,0.596206665,0.589200079,0.601135015,0.610683262,0.617486417,0.619991779,0.628792167,0.634760737,0.637955308,0.648417354,0.652789474,0.655417025,0.655769169
ME/I,26,0.462953568,0.45524928,0.422742903,0.395061135,0.384518355,0.379522055,0.350030303,0.334607273,0.325614035,0.374928921,0.342597932,0.329142481,0.321763694,0.375640184,0.344107717,0.33122471,0.323504865,0.380363971,0.353702188,0.340679377,0.330911011,0.626089811,0.573631287,0.540491879,0.518190682,0.492143631,0.556567609,0.571317434,0.584599376,0.594352126,0.587232232,0.59804219,0.607976675,0.615524292,0.618408859,0.626513004,0.632739425,0.636680305,0.647857308,0.650316596,0.653426051,0.654512107
ME/I,27,0.466796547,0.45892787,0.427501142,0.400005966,0.389099687,0.381223679,0.350467592,0.336020768,0.327759326,0.376477093,0.343657732,0.330131114,0.322266698,0.377207875,0.345479101,0.332213044,0.324118435,0.381970257,0.354702324,0.341204971,0.330800474,0.627432704,0.573866308,0.540489554,0.517779648,0.49186337,0.556028068,0.569779158,0.582568765,0.592528641,0.586801291,0.596597254,0.606290579,0.613963127,0.618694186,0.625564754,0.631108761,0.635028899,0.648406744,0.650539637,0.653326035,0.65455544
ME/I,28,0.471309185,0.462757558,0.431170911,0.402865112,0.392377287,0.387028962,0.352863222,0.335896105,0.326789379,0.382243395,0.345532477,0.331115365,0.323869109,0.382552981,0.347693413,0.33444494,0.327797025,0.386657774,0.357744485,0.344637632,0.335787475,0.627171576,0.573566973,0.53973788,0.515977144,0.488014281,0.555398405,0.567784488,0.579685092,0.589008987,0.586475134,0.595366597,0.605011523,0.612059355,0.618790686,0.62501204,0.630507052,0.633633792,0.649415433,0.650388002,0.651315928,0.650177419
ME/I,29,0.477928013,0.469118059,0.436933756,0.408575773,0.396079659,0.391757101,0.357262313,0.340165049,0.330152035,0.386194736,0.34980616,0.334126651,0.325249046,0.386234403,0.351367176,0.337048948,0.328656912,0.390201122,0.360980421,0.34735173,0.337594807,0.628989339,0.575182498,0.540036559,0.515823901,0.490133852,0.556544602,0.567896187,0.580072165,0.589724064,0.587288082,0.594976604,0.603118539,0.609105051,0.619212627,0.623911917,0.628093541,0.630614221,0.64925468,0.649472237,0.649833202,0.648236275
ME/I,0,0.638900042,0.634300411,0.602951229,0.571208775,0.557370782,0.568346441,0.502725244,0.467456281,0.440791786,0.556207895,0.488514036,0.452446431,0.427706391,0.54910475,0.488137603,0.45533523,0.432633817,0.546982467,0.498138756,0.471981138,0.451937705,0.762051463,0.689620316,0.632348597,0.590420961,0.551407218,0.653632522,0.633299172,0.623855591,0.617902637,0.695387304,0.673194289,0.657866895,0.645381033,0.732166946,0.711185932,0.692465961,0.676008105,0.761750162,0.744414151,0.731408536,0.717657208
ME/I,1,0.636231065,0.631624818,0.599540412,0.568536878,0.551727593,0.565288246,0.499943972,0.46470353,0.438235819,0.552680194,0.484901279,0.449090362,0.42507863,0.545623243,0.484537631,0.451586127,0.428847015,0.543960333,0.495984852,0.469681382,0.449544281,0.762783766,0.68888551,0.630538642,0.587426245,0.550300241,0.652580321,0.630996943,0.621354282,0.615809679,0.693256199,0.670081377,0.654990256,0.643742085,0.72934705,0.707804859,0.690125525,0.675112128,0.758381724,0.741629422,0.729420781,0.716577232
ME/I,2,0.633638501,0.628068268,0.594296038,0.56263721,0.545319974,0.559955835,0.49539727,0.460975051,0.435186386,0.548475862,0.481828332,0.446392685,0.421879113,0.542226315,0.48204267,0.449733347,0.427042276,0.540764809,0.493224055,0.467012525,0.446832538,0.756790221,0.682933629,0.625602841,0.582593143,0.546858788,0.646970451,0.627311707,0.618392706,0.613030016,0.688001692,0.666546047,0.651992261,0.640879333,0.724452257,0.703942358,0.686272621,0.671220005,0.754006565,0.737822354,0.725546598,0.712802768
ME/I,3,0.630305707,0.624467492,0.589995384,0.558194041,0.541319311,0.556541204,0.491743773,0.457818031,0.432952106,0.545843005,0.478511453,0.443489432,0.420041919,0.540015638,0.479160011,0.446952909,0.424693942,0.538949907,0.491265357,0.46489957,0.444965184,0.752249122,0.678536117,0.622545362,0.580033958,0.544049084,0.642021716,0.622625828,0.613875151,0.608830929,0.68328917,0.662075996,0.647969484,0.637593865,0.720327914,0.700222015,0.682837129,0.668270946,0.750530005,0.734302104,0.721862793,0.709087193
ME/I,4,0.626659393,0.619870365,0.583445132,0.549456298,0.533933043,0.551782072,0.487555295,0.453288645,0.428220689,0.540623188,0.474434733,0.439424932,0.41559422,0.534428835,0.475155473,0.443255275,0.421627045,0.532665133,0.486697674,0.461357087,0.442219019,0.746470273,0.672643125,0.616424918,0.574154139,0.536706328,0.636196017,0.61846441,0.610613346,0.606483579,0.677228689,0.656806052,0.643570662,0.633937597,0.713662148,0.694891453,0.678619921,0.665039003,0.743560076,0.729436994,0.718162119,0.706155121
ME/I,5,0.623496652,0.616689503,0.580765128,0.546775639,0.53256309,0.549170196,0.484477818,0.450514734,0.425902963,0.53758961,0.471104413,0.437093675,0.414441586,0.530926704,0.471073538,0.4396846,0.418994457,0.528549135,0.481024593,0.455703408,0.436922193,0.743451357,0.669140697,0.612979352,0.570262074,0.530348718,0.63025552,0.615025222,0.608139515,0.604281485,0.671692967,0.652458906,0.639614642,0.629836738,0.708778262,0.690314531,0.673875749,0.659955561,0.739062846,0.724618554,0.712772965,0.699993491
ME/I,6,0.618694007,0.612155437,0.576268673,0.543076456,0.528127432,0.543228328,0.479497433,0.446299195,0.422658443,0.531682968,0.465151131,0.432096213,0.411023974,0.525351226,0.465490222,0.434581906,0.414528698,0.523596406,0.476964593,0.452193916,0.434060872,0.736395001,0.662218213,0.607397258,0.564174354,0.526168346,0.624175608,0.609612167,0.603054821,0.599480927,0.665432751,0.647262275,0.634841144,0.625843406,0.702643454,0.684374392,0.66856128,0.655949891,0.732715607,0.718193829,0.707211792,0.695503891
ME/I,7,0.614066303,0.605847776,0.570715785,0.538325667,0.524977088,0.538228095,0.475576311,0.442629904,0.418645173,0.527172387,0.461630642,0.428649485,0.407448798,0.521246493,0.462230802,0.431528866,0.411870927,0.519770145,0.47365886,0.448754847,0.4302665,0.729446292,0.655590773,0.600610256,0.556523681,0.516577184,0.617174327,0.603519559,0.59718293,0.593335629,0.657513142,0.640098333,0.627955556,0.618743479,0.694753349,0.677634418,0.662665486,0.650305092,0.726101756,0.712709308,0.702164829,0.690268219
ME/I,8,0.606510878,0.599212229,0.565332949,0.533794701,0.519508004,0.529114962,0.468178034,0.4358356,0.412631541,0.517686188,0.454853356,0.422803044,0.401934922,0.5118016,0.454934955,0.42450279,0.404707789,0.510580361,0.466103494,0.441675425,0.423493505,0.721314788,0.649343789,0.594262004,0.551218987,0.513367891,0.61020875,0.595407248,0.589666665,0.586957335,0.650607765,0.633161545,0.62205255,0.613641322,0.687290668,0.669885993,0.655273795,0.643339872,0.716996491,0.704054356,0.694393396,0.683607697
ME/I,9,0.593732119,0.585427046,0.553828657,0.521692574,0.505002081,0.516607702,0.458387643,0.427670002,0.406080276,0.505055964,0.444715559,0.414680213,0.395711571,0.499245584,0.444565624,0.415366918,0.396915048,0.498257607,0.455970883,0.43251121,0.415338218,0.711191177,0.639811516,0.586165071,0.545811415,0.510222614,0.60154587,0.587596416,0.582445741,0.579659939,0.640878677,0.624753833,0.614318252,0.606082678,0.677025974,0.6608634,0.647899091,0.636580527,0.706751108,0.694605887,0.685832024,0.675780356
