label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
SORRY,0.531450391,0.582014084,0.589507818,0.565646052,0.536974847,0.573782444,0.570522189,0.571021616,0.569827735,0.533130527,0.529385328,0.533041835,0.535699546,0.495082974,0.495119482,0.501500726,0.505485415,0.462102473,0.463474423,0.470383555,0.473843932,0.5530985,0.505763352,0.448435038,0.419367552,0.415298671,0.381938875,0.394960999,0.426572382,0.451748043,0.379479975,0.395937115,0.428995311,0.453171879,0.399522901,0.420689136,0.448293716,0.466592461,0.427846849,0.451503217,0.47518152,0.488054454
SORRY,0.604503155,0.651178956,0.654708982,0.631947994,0.603096008,0.644336939,0.624677658,0.62337929,0.627555132,0.601307452,0.588613153,0.590262592,0.595650315,0.559833109,0.555042207,0.56159687,0.56910789,0.523833036,0.524390042,0.53224647,0.537811697,0.566790164,0.513135433,0.455285072,0.424351007,0.419414073,0.384583533,0.399067104,0.432591528,0.458797932,0.382665157,0.404403269,0.437527955,0.461831838,0.403714657,0.42842862,0.457362503,0.478492349,0.433514953,0.459519297,0.487273604,0.503693223
SORRY,0.643284261,0.694670856,0.701197028,0.675031304,0.645891368,0.686401725,0.664763629,0.663880646,0.669724643,0.645124137,0.628881216,0.632155776,0.639678001,0.605691314,0.59615773,0.602483392,0.611470461,0.571075201,0.56545794,0.57214725,0.579271197,0.575388789,0.529955387,0.469563812,0.436102241,0.433295608,0.400490791,0.406534344,0.440654755,0.467564195,0.399510413,0.418605357,0.450395316,0.472191006,0.420407444,0.440057576,0.468877316,0.488538384,0.448259681,0.469851851,0.497391045,0.513396204
SORRY,0.657782793,0.700010657,0.705927491,0.680885375,0.652666867,0.693254232,0.663637102,0.660107672,0.667515159,0.65467304,0.632953763,0.633754075,0.64332366,0.618416727,0.601669014,0.60562396,0.617207289,0.586572707,0.573763907,0.579480946,0.589715302,0.609198868,0.562136233,0.506210446,0.474743366,0.472294807,0.437686533,0.439467132,0.471698791,0.497975618,0.437375247,0.449884534,0.477649212,0.501291513,0.457188666,0.470837951,0.49806115,0.519371629,0.484065145,0.501675129,0.528174043,0.544889212
SORRY,0.63163662,0.675918341,0.680980802,0.656494439,0.629160643,0.662307382,0.645096958,0.644390047,0.649810076,0.625124574,0.613651752,0.617311239,0.625261903,0.591243267,0.584467828,0.591609538,0.601058185,0.562972069,0.560327351,0.567444623,0.574888706,0.648522317,0.611493349,0.555770338,0.526959479,0.526792586,0.493116319,0.501733482,0.534329176,0.558681488,0.496328056,0.514128804,0.540823996,0.561351776,0.518315673,0.53236407,0.557802796,0.576271415,0.546156108,0.563966572,0.58733207,0.600669563
SORRY,0.622003913,0.661287487,0.666999876,0.643938363,0.617799222,0.651280165,0.630583882,0.628735781,0.635338545,0.613745093,0.599895775,0.60273391,0.611101508,0.579076231,0.571809947,0.578841567,0.589099705,0.549366951,0.547436476,0.555715084,0.564650357,0.673703074,0.63161844,0.579278588,0.552772939,0.552138448,0.518185139,0.520690262,0.552931488,0.579166234,0.521003485,0.535011649,0.562607348,0.583376527,0.541639566,0.557035208,0.582315803,0.599982798,0.568567157,0.587021172,0.611270308,0.624677181
SORRY,0.647454321,0.688354015,0.693352282,0.668527424,0.641356468,0.681568503,0.648751199,0.649001181,0.659448802,0.645305693,0.620913506,0.62326324,0.634127975,0.61024946,0.591888905,0.597371042,0.609551251,0.579580247,0.56711489,0.573540628,0.583730578,0.616852224,0.569674551,0.512503326,0.485447526,0.484916776,0.450837791,0.453664184,0.482954532,0.506424308,0.453086972,0.464457989,0.491218776,0.512055099,0.473661005,0.485482067,0.51162231,0.52940768,0.501018405,0.517215729,0.543309569,0.55745995
SORRY,0.646842659,0.692939997,0.696564376,0.666701615,0.634336591,0.683214605,0.653798163,0.653433502,0.662020504,0.642450929,0.62246716,0.62683624,0.636209249,0.603820086,0.5922786,0.599727035,0.610196292,0.5704301,0.568023503,0.576001346,0.583227932,0.578115284,0.525420427,0.46169588,0.431540012,0.432754785,0.402193844,0.402127951,0.434262574,0.458803147,0.406531394,0.4194341,0.447107315,0.467576832,0.429773927,0.443100035,0.467766851,0.484665275,0.458881259,0.473325044,0.497777551,0.510591745
SORRY,0.615749955,0.660814226,0.666527629,0.640432715,0.608301342,0.654815674,0.626037717,0.625243962,0.633882701,0.612697482,0.589242816,0.592473924,0.602741659,0.572285652,0.554807782,0.561981678,0.574186027,0.53694278,0.525311232,0.533387244,0.543770313,0.566612661,0.510982931,0.445353985,0.414237976,0.414459586,0.378328383,0.381659687,0.415020019,0.441468537,0.377028823,0.390929341,0.42306143,0.446000218,0.397228479,0.415461063,0.44604978,0.464523911,0.426207662,0.451729327,0.481458694,0.495636672
SORRY,0.599818885,0.642769217,0.645085633,0.619819224,0.588834703,0.630080402,0.608245254,0.609140337,0.616034389,0.586571276,0.57317102,0.577597916,0.585418403,0.54564625,0.539586484,0.547977388,0.557811618,0.510380507,0.510315418,0.520102262,0.528487623,0.577470243,0.510198593,0.443809479,0.414398283,0.415747911,0.375861108,0.384307504,0.418376714,0.445319206,0.379458785,0.397410184,0.430155724,0.455563664,0.404250383,0.424997985,0.455041617,0.477254331,0.437458634,0.459226817,0.487916708,0.504680276
SORRY,0.530093074,0.574993551,0.579521358,0.552987754,0.522194326,0.556194723,0.55066812,0.552405655,0.55448705,0.514285266,0.510529459,0.51785028,0.522065818,0.476593107,0.477020413,0.488291085,0.494546741,0.445111662,0.449629933,0.461565733,0.467408866,0.565132558,0.513291001,0.452248514,0.42442596,0.425968736,0.382994235,0.40305531,0.435128838,0.457243949,0.389192581,0.41130358,0.442207754,0.463587523,0.415052176,0.437322825,0.463975638,0.481804579,0.448236197,0.470478654,0.493895024,0.506127954
SORRY,0.551234484,0.586439133,0.583966553,0.559053898,0.53241843,0.57702297,0.558896482,0.55903244,0.56442374,0.53949964,0.526389778,0.530360878,0.538912177,0.503972054,0.49477458,0.502637923,0.513403475,0.472774953,0.468575209,0.477704048,0.486824363,0.602837622,0.545627832,0.492641121,0.473654985,0.477369726,0.436837077,0.450646371,0.482832611,0.50589931,0.439388841,0.461633474,0.491672993,0.512771904,0.462785125,0.487735718,0.514520168,0.530103445,0.493696064,0.523506224,0.54829222,0.559225321
SORRY,0.603133321,0.641442418,0.641547799,0.618897974,0.591778815,0.628596902,0.609449863,0.610198796,0.616950393,0.590237975,0.577040315,0.582094789,0.590810418,0.55456984,0.546772897,0.555693269,0.566468716,0.524981678,0.521168709,0.530807614,0.540157318,0.631023765,0.579350889,0.523621559,0.501545668,0.504559934,0.463912666,0.476654589,0.507404506,0.53147167,0.468787849,0.487760723,0.516003847,0.538002193,0.49278155,0.512379885,0.538906455,0.556968331,0.524013698,0.549590349,0.574182272,0.587104559
SORRY,0.675495863,0.707293808,0.706178904,0.679977655,0.651905775,0.707756877,0.667537808,0.665005445,0.675277174,0.675452232,0.63874197,0.640719414,0.653641939,0.642427206,0.612637639,0.617895484,0.632292271,0.612075686,0.591494203,0.59822917,0.610582709,0.638395131,0.590639234,0.53442651,0.511245966,0.516469717,0.486232519,0.484012425,0.511813164,0.530932844,0.487926632,0.497129202,0.522149563,0.536063373,0.5060094,0.518089533,0.542624474,0.552050114,0.529746354,0.547298491,0.571724415,0.580303907
SORRY,0.707646549,0.746715546,0.750981629,0.727531731,0.699628651,0.747737229,0.711178005,0.708046854,0.717337191,0.712165594,0.680774391,0.681519389,0.692919493,0.676406264,0.651678741,0.655291677,0.668088317,0.644035578,0.625948548,0.63052094,0.641424537,0.604996681,0.557025313,0.498481959,0.46991244,0.469528228,0.445054531,0.438983023,0.468679637,0.492757559,0.444467336,0.44973579,0.477257252,0.498168409,0.460523844,0.466559201,0.493958324,0.512012839,0.482925445,0.494472414,0.522234321,0.537610948
SORRY,0.736498833,0.776542962,0.784102738,0.76065731,0.731392324,0.775874257,0.736066937,0.730665207,0.740350246,0.736872673,0.702374399,0.701415479,0.71404779,0.699168205,0.671072721,0.673620641,0.687945604,0.665966392,0.644362926,0.649901986,0.663262486,0.595170856,0.540419221,0.479909718,0.448983699,0.446516246,0.414384067,0.409959346,0.442676872,0.468563139,0.413901806,0.422206789,0.454456657,0.477812767,0.432851672,0.442226112,0.4740192,0.493819743,0.460484773,0.47862336,0.508613706,0.524057686
SORRY,0.771154165,0.814528823,0.823287368,0.79579103,0.761818409,0.814095497,0.761164069,0.758703709,0.773048341,0.771161616,0.726167321,0.727682114,0.744543135,0.729315579,0.69258672,0.698624372,0.717093885,0.691587448,0.667945564,0.677599609,0.694327712,0.594585776,0.526371062,0.456003606,0.423961103,0.423977733,0.382631958,0.376873851,0.415908337,0.444306195,0.384407759,0.391634852,0.428102493,0.451770335,0.407555461,0.41979298,0.454655945,0.47311753,0.440335184,0.462257415,0.4954018,0.509165764
SORRY,0.800250649,0.837822258,0.839745045,0.809647024,0.773948312,0.831184745,0.763506293,0.761930168,0.780145884,0.790912032,0.733325005,0.735959351,0.756334126,0.749659419,0.701864421,0.707512677,0.728751719,0.710375428,0.678510845,0.687978029,0.706421614,0.598769963,0.521669865,0.442156285,0.406342566,0.405422509,0.359223038,0.356205732,0.401690781,0.42888692,0.364139318,0.373778909,0.414669365,0.436719656,0.390658319,0.404302061,0.444194168,0.46185571,0.427082211,0.45180425,0.487532318,0.500759244
SORRY,0.70709753,0.747615755,0.754694521,0.732318819,0.705659688,0.746320784,0.707209408,0.703443289,0.713222206,0.709032059,0.677550256,0.676626563,0.688024104,0.671803653,0.647460103,0.649299979,0.66224736,0.638526976,0.621273756,0.625610828,0.636342883,0.5980075,0.552347183,0.489498109,0.454611421,0.446692348,0.417810589,0.414277554,0.44503504,0.467836112,0.417874932,0.422596455,0.452664137,0.474047989,0.435842335,0.440016061,0.469802409,0.488233894,0.461109579,0.466576517,0.495669842,0.512239397
SORRY,0.687727749,0.720158279,0.723773837,0.700524449,0.672080934,0.722546875,0.674478233,0.669804931,0.679981053,0.691369832,0.647736788,0.647710383,0.660753191,0.658818364,0.621941388,0.625115812,0.639610171,0.627999425,0.602474809,0.608236015,0.621337712,0.626340926,0.580050111,0.520985723,0.488943517,0.486309439,0.461182296,0.449094146,0.4783324,0.501157403,0.463910818,0.461580545,0.488108784,0.506069303,0.481111139,0.484727174,0.51014179,0.523754954,0.504688561,0.51586163,0.541015506,0.551806271
SORRY,0.66675669,0.706340373,0.70765841,0.68694818,0.662193775,0.688732445,0.674171329,0.671011567,0.675389826,0.654914498,0.645563185,0.646339238,0.653022647,0.625299931,0.619817972,0.624358058,0.633149445,0.601667643,0.596849442,0.603616655,0.612413228,0.643514812,0.60369873,0.552878141,0.525580168,0.527298093,0.497037619,0.49976635,0.524938166,0.546434999,0.501148939,0.507884383,0.531775236,0.554199159,0.521236897,0.527445138,0.550243855,0.569401741,0.548122466,0.55448848,0.57557708,0.590348661
SORRY,0.655004799,0.69216162,0.689289987,0.662418544,0.63697648,0.661116958,0.659695387,0.662478864,0.66512984,0.625913262,0.627504647,0.635835648,0.64143014,0.598266542,0.604305565,0.61535418,0.622388005,0.576502383,0.584239423,0.59412396,0.598439872,0.630165875,0.583628774,0.531171024,0.509222746,0.512189925,0.475313783,0.488901824,0.516568661,0.537179053,0.486491352,0.503541231,0.529710352,0.549597621,0.514296532,0.533144474,0.553322375,0.569965422,0.546884775,0.562306404,0.580979347,0.594316006
SORRY,0.615410089,0.657404363,0.659600496,0.63488096,0.609292507,0.630061567,0.621107459,0.624548197,0.629469693,0.592056036,0.590728283,0.599086106,0.606330097,0.560092926,0.563667774,0.574798346,0.583904207,0.533167481,0.538589597,0.549690604,0.556344688,0.625461757,0.580845356,0.525453568,0.496072769,0.492345393,0.460696369,0.472340494,0.502757013,0.526720643,0.472445935,0.496163696,0.524298608,0.543068945,0.502093554,0.526450217,0.548695982,0.564194858,0.536856234,0.559356749,0.579917848,0.590581834
SORRY,0.61533016,0.659152627,0.654421568,0.623024225,0.592087746,0.623417735,0.613035738,0.619315386,0.625402272,0.580782413,0.578148007,0.589540482,0.597678185,0.545473039,0.549085855,0.563481152,0.573140979,0.516215622,0.524941742,0.539028525,0.545526147,0.603920817,0.546714187,0.481365561,0.452133536,0.454166919,0.410253942,0.435378551,0.469322741,0.491222829,0.425215632,0.455829024,0.486943543,0.506812215,0.460312903,0.491689801,0.515762985,0.531164765,0.500830472,0.529168785,0.551151514,0.563000798
SORRY,0.640555799,0.687363505,0.681876123,0.648686886,0.617366195,0.647841513,0.641252875,0.647788286,0.653996468,0.603730798,0.603401542,0.614081562,0.621659636,0.567746282,0.57173568,0.5857566,0.59488219,0.538084865,0.544303119,0.557872772,0.564988136,0.574068725,0.504233718,0.43818742,0.412402123,0.417147696,0.372033149,0.388188154,0.421520919,0.446468502,0.385870397,0.409409702,0.442655683,0.466257364,0.422114313,0.446529716,0.473834157,0.493315876,0.465155989,0.488515466,0.511210322,0.52567786
SORRY,0.705618322,0.749499917,0.750767112,0.714802623,0.68116504,0.7124874,0.699190319,0.703926206,0.713051617,0.666738808,0.662153661,0.670605302,0.680637181,0.630096555,0.629674137,0.641758502,0.65374732,0.599838018,0.603324413,0.61727941,0.626743019,0.599517226,0.530560434,0.457942545,0.427287877,0.433665365,0.382472903,0.391365051,0.424683809,0.450231314,0.39382562,0.417705804,0.448945612,0.471033275,0.429152071,0.453358024,0.480601579,0.499976128,0.47209233,0.49427709,0.519079149,0.533697188
SORRY,0.753263831,0.795376062,0.793447793,0.760832012,0.727825701,0.759011805,0.738121152,0.739269555,0.749954104,0.711403906,0.698145926,0.704237819,0.718041658,0.671248078,0.663304985,0.674572051,0.691097081,0.638735235,0.634952784,0.649151921,0.663433731,0.601921856,0.533025742,0.46277836,0.431511402,0.435990125,0.385082573,0.398825526,0.435735703,0.464069188,0.397405595,0.420702308,0.456411868,0.481001765,0.433194041,0.456636935,0.489577204,0.51118809,0.477914333,0.49883759,0.528473973,0.545965433
SORRY,0.680468142,0.724450231,0.728262663,0.701908946,0.671191454,0.692346752,0.6888659,0.69250679,0.69686389,0.651971757,0.657245219,0.664677441,0.668952525,0.618893802,0.627268732,0.63839978,0.645683169,0.592723429,0.603724718,0.615853429,0.620919406,0.631574988,0.581371069,0.521688938,0.492692649,0.495672792,0.451297879,0.459294528,0.48776868,0.511477053,0.461859047,0.480038464,0.507170439,0.530287147,0.493058503,0.508230031,0.531696916,0.552236617,0.531326413,0.543097138,0.564380527,0.579959512
SORRY,0.656011879,0.696202636,0.693202198,0.663623393,0.635529578,0.667635798,0.657945156,0.662533283,0.668245912,0.629231989,0.626137674,0.635096848,0.642367899,0.596395612,0.598366261,0.610296905,0.619313717,0.568488359,0.574298441,0.585371554,0.591439128,0.630141675,0.578273416,0.520506382,0.496657968,0.499960691,0.461728781,0.475854576,0.505909681,0.527735353,0.470614254,0.494466305,0.522907853,0.541911423,0.49883461,0.524711132,0.548303843,0.563113689,0.53362757,0.558897495,0.579747021,0.590291619
SORRY,0.641211152,0.680304408,0.680259168,0.656315446,0.633327961,0.648615658,0.643470287,0.646103203,0.651131749,0.612240195,0.612088621,0.619638026,0.626846075,0.581976175,0.585706472,0.597334445,0.606903374,0.556710482,0.562825322,0.57383883,0.580826223,0.643481851,0.598553002,0.543259621,0.516906857,0.515974343,0.483053923,0.49194622,0.520393133,0.541868746,0.492549121,0.511096656,0.539082408,0.556661427,0.519789696,0.541872442,0.564784825,0.57869035,0.552834153,0.576024771,0.595942914,0.605329871
SORRY,0.636287212,0.674236953,0.671841681,0.646012127,0.620656192,0.648357987,0.642371535,0.646819174,0.651911259,0.611896515,0.613101363,0.620703757,0.626282036,0.581748188,0.586069405,0.596614301,0.604020178,0.557815075,0.563673377,0.573656976,0.578669906,0.672988594,0.625941157,0.572699606,0.550598562,0.551689267,0.514625907,0.534582138,0.561692297,0.579555809,0.523085773,0.548495293,0.574220717,0.592296183,0.549764812,0.573540986,0.594830334,0.609639764,0.582078874,0.604482651,0.624025881,0.635087371
SORRY,0.637902677,0.67426765,0.672476709,0.646264076,0.620788336,0.646423519,0.640416503,0.645047128,0.650564432,0.610743344,0.611965358,0.619592965,0.625168204,0.58139205,0.585599422,0.596581459,0.604417443,0.557704628,0.563515782,0.574238837,0.579954922,0.671098828,0.624205768,0.570646942,0.548315763,0.550218523,0.516909003,0.536371708,0.563011825,0.580840468,0.525330663,0.550546169,0.575707257,0.592309535,0.550998688,0.573874652,0.594601512,0.607606947,0.582357705,0.604938626,0.623494804,0.63305825
SORRY,0.637864113,0.674018204,0.673377454,0.648840845,0.623845339,0.647507787,0.64070183,0.643478096,0.648336649,0.611840665,0.610549986,0.617084384,0.623884976,0.581978738,0.584284067,0.594441772,0.603387952,0.557194591,0.561011672,0.571405709,0.578395665,0.661988795,0.617604613,0.564789772,0.539190054,0.540060103,0.507650197,0.522453189,0.550129771,0.570764005,0.515375316,0.538149416,0.564328074,0.582087696,0.54081285,0.564595878,0.585807085,0.59957689,0.572248518,0.594868124,0.613813102,0.623089433
SORRY,0.635401249,0.67296207,0.673762262,0.647889376,0.62312901,0.647517562,0.637845099,0.640207052,0.64566052,0.611413956,0.609014392,0.616088927,0.623833895,0.581252038,0.582495272,0.593200386,0.603178918,0.55582881,0.559025764,0.569405019,0.576534212,0.65957284,0.617113113,0.564625382,0.537246168,0.535149395,0.50734359,0.518941998,0.547152817,0.566879094,0.514585078,0.53629601,0.562240541,0.577762365,0.539340675,0.56305933,0.584384561,0.596526325,0.569886327,0.592282951,0.611737847,0.620640397
SORRY,0.636142731,0.67389065,0.673783481,0.648166895,0.623369992,0.647786081,0.64274925,0.646253824,0.650789559,0.611066937,0.612518072,0.620439351,0.626859188,0.580685914,0.585789084,0.59677434,0.604740024,0.556256235,0.562892258,0.573237836,0.578660846,0.665370524,0.620616198,0.567442656,0.541721344,0.540831327,0.509488046,0.522164643,0.550163507,0.570764184,0.517744541,0.539588273,0.566046357,0.584085941,0.543538451,0.565202117,0.586654127,0.601266384,0.574797988,0.595579922,0.615726948,0.62642926
YOU,0.758980811,0.725450993,0.707431674,0.731454551,0.765453517,0.706868589,0.706936538,0.714998722,0.728463113,0.744420767,0.75984323,0.759448409,0.754686713,0.779764652,0.799295604,0.792493463,0.781739235,0.810548723,0.830451071,0.820237041,0.806353867,0.646584749,0.634454966,0.600121379,0.571588159,0.554649353,0.497730941,0.47413981,0.450890243,0.432960033,0.482747257,0.48230055,0.549431264,0.570340157,0.48895812,0.502826631,0.555619895,0.562529981,0.508490264,0.52791059,0.565659225,0.571053326
YOU,0.75207746,0.718016326,0.699920297,0.725342512,0.758911431,0.700874388,0.700216591,0.706819832,0.719935775,0.738565385,0.752629876,0.751143098,0.747430682,0.774510145,0.793217897,0.785419464,0.774291098,0.805479825,0.824143171,0.811709464,0.796688199,0.643233657,0.631671786,0.598697066,0.572529435,0.554328024,0.497617513,0.474044144,0.451703548,0.435129941,0.482397586,0.479261041,0.547798634,0.569918275,0.488713413,0.500416577,0.552864969,0.558160782,0.508083463,0.532025397,0.569732308,0.572112799
YOU,0.734667003,0.693260074,0.666075706,0.688595295,0.725090742,0.67052722,0.669318616,0.671916366,0.67962575,0.708666086,0.720722795,0.718090713,0.714594364,0.745490134,0.760739148,0.749832869,0.739350975,0.779165983,0.792226791,0.779992104,0.767893672,0.645509183,0.635128379,0.600866795,0.569629431,0.549963295,0.495925844,0.4751001,0.456037074,0.440400928,0.471949458,0.492932558,0.557917237,0.569269061,0.476670235,0.518349051,0.565990746,0.559530437,0.495958775,0.545094073,0.578250647,0.569679201
YOU,0.71149838,0.675561368,0.649048626,0.669180989,0.705870211,0.652861595,0.652797043,0.651120186,0.651743531,0.694025278,0.700499773,0.6972875,0.696476638,0.732125759,0.740491569,0.728173971,0.720389247,0.765339255,0.772760749,0.758792043,0.749388576,0.642456651,0.629133701,0.593103826,0.565010726,0.549976647,0.487752438,0.474713385,0.458623201,0.438071817,0.470245749,0.490979195,0.553445339,0.566051483,0.479234397,0.509038925,0.552887321,0.548471034,0.502120256,0.534316361,0.567842364,0.565847695
YOU,0.700042784,0.666788101,0.638013005,0.654890299,0.693997741,0.639188051,0.641658843,0.640075266,0.640484154,0.680468559,0.686279833,0.682114959,0.68056035,0.719165087,0.727682114,0.716511071,0.709187865,0.7540043,0.763251841,0.748409867,0.73710984,0.644076347,0.629336715,0.591994107,0.560758293,0.547902524,0.489240348,0.473298788,0.455492377,0.437096208,0.475398272,0.480345607,0.537758946,0.554927468,0.485885412,0.497888625,0.537562311,0.538963616,0.510374308,0.523339212,0.554332852,0.559461474
YOU,0.690282702,0.656525195,0.62748301,0.640112579,0.675144672,0.628585219,0.628768504,0.624562621,0.625380397,0.669534862,0.669617712,0.665721595,0.668784201,0.707123935,0.707949519,0.695812285,0.692525685,0.740524113,0.738981247,0.725327969,0.719455361,0.652676105,0.638908148,0.601158559,0.564685822,0.5459795,0.494273841,0.484585106,0.467676967,0.448251933,0.47661373,0.494065046,0.553619504,0.559960008,0.484976053,0.517805099,0.560467601,0.554785311,0.508876979,0.53978467,0.57008183,0.565674126
YOU,0.703189969,0.666370451,0.6423316,0.660518348,0.695402503,0.638872564,0.641456068,0.639279425,0.640224755,0.678948104,0.683085918,0.679653823,0.680161893,0.716273904,0.722160399,0.710136116,0.704325914,0.749578238,0.752367079,0.738731623,0.73164624,0.655674756,0.641683578,0.602864683,0.569103241,0.553027034,0.506195486,0.492257774,0.474814892,0.453887135,0.487849593,0.501585841,0.556383789,0.566645145,0.495594501,0.523142874,0.56026268,0.554403424,0.519084752,0.554513335,0.581984162,0.57518518
YOU,0.698935449,0.667610168,0.642037272,0.655498028,0.690885603,0.639687896,0.642834783,0.639885783,0.640732646,0.678854108,0.682667196,0.681399524,0.68387562,0.715189397,0.719938695,0.709174514,0.704273343,0.747312069,0.751314759,0.738045812,0.730267763,0.663291812,0.650705338,0.615560532,0.582663417,0.565302372,0.517914474,0.509769142,0.496529818,0.476723075,0.501290202,0.510683894,0.567143857,0.57310909,0.507896006,0.531275153,0.571682811,0.566050231,0.529039979,0.552137613,0.582913816,0.581873
YOU,0.697635591,0.663402736,0.635630846,0.64762938,0.683031976,0.631166339,0.632863224,0.629572093,0.632026613,0.671606243,0.67280674,0.672012389,0.676245034,0.70825547,0.708770573,0.699393034,0.69622159,0.740124702,0.736460447,0.725598335,0.721008062,0.673420131,0.661451101,0.623536944,0.588139236,0.571427166,0.529198885,0.518242776,0.503288507,0.48189795,0.510607839,0.515627205,0.571262777,0.580858052,0.516391397,0.543304563,0.583008826,0.577594638,0.537950218,0.57411015,0.60223484,0.594015419
YOU,0.687287271,0.6508708,0.619724989,0.630528808,0.663240135,0.620673537,0.614844143,0.609824598,0.608528793,0.65600419,0.652776539,0.650649428,0.652603805,0.690097094,0.688759506,0.679343879,0.67563653,0.721532881,0.716362953,0.707224727,0.704352379,0.688831568,0.678030014,0.640305459,0.601883948,0.581552327,0.541648328,0.498704702,0.462884545,0.427526414,0.52417028,0.530540287,0.585092843,0.595279038,0.531108737,0.559498847,0.601342678,0.595292866,0.552416563,0.587513208,0.617331564,0.607598007
YOU,0.75468576,0.718605697,0.700384736,0.721995831,0.748909891,0.694604754,0.696380317,0.701054215,0.712078512,0.730704308,0.738268316,0.736551762,0.736502767,0.764431715,0.774935782,0.76422447,0.756819546,0.79554528,0.804321706,0.791244507,0.779671609,0.672316551,0.651165307,0.607948065,0.573474228,0.553272486,0.525631011,0.503419399,0.482896596,0.466323972,0.510154486,0.504357874,0.556658208,0.574465632,0.51301837,0.530831218,0.570077837,0.570865095,0.529633403,0.555368245,0.584297001,0.582708716
YOU,0.721739948,0.686184824,0.667034924,0.683465958,0.707016826,0.664720118,0.664458752,0.666421533,0.673864663,0.698534369,0.702127814,0.699457347,0.700019538,0.730296135,0.733281493,0.722651482,0.717840016,0.758847415,0.758702695,0.746731162,0.73951,0.658654332,0.639111876,0.59615767,0.560391963,0.54149127,0.516609371,0.491377562,0.472915024,0.455709666,0.504501641,0.500628948,0.546893001,0.561019599,0.509810448,0.525701046,0.563296556,0.563840091,0.527659059,0.551781118,0.578531444,0.575470388
YOU,0.697929859,0.665941954,0.645935059,0.65795666,0.680426776,0.644037485,0.642641306,0.642927587,0.645730734,0.675185442,0.67565459,0.673778594,0.674094975,0.704607427,0.705549717,0.69746083,0.693903983,0.7312361,0.729547203,0.719936132,0.715782762,0.667002082,0.651437223,0.613683701,0.579129457,0.558693647,0.541001379,0.51550144,0.497637749,0.476355135,0.529385448,0.522733808,0.567634046,0.580832124,0.533862591,0.542529345,0.580581903,0.581682205,0.550330937,0.567449808,0.595129013,0.593207717
YOU,0.677714109,0.647300422,0.626815319,0.635363042,0.656411231,0.623375475,0.622364223,0.619219959,0.621627271,0.653485298,0.650108516,0.64871031,0.653739274,0.682282686,0.680672228,0.670699835,0.670460701,0.70844835,0.702416539,0.691550434,0.689891934,0.642031789,0.628352642,0.590259314,0.551783144,0.526330113,0.520452082,0.497287303,0.478545278,0.456677854,0.508334041,0.499378175,0.547477722,0.554745495,0.513619065,0.519960821,0.561600029,0.561776936,0.531102717,0.544148445,0.572101057,0.570679009
YOU,0.659592271,0.629254639,0.60998714,0.617360115,0.635360837,0.608292997,0.605734468,0.60359174,0.60579747,0.635633588,0.633645535,0.631839812,0.634854615,0.661946893,0.658809006,0.651192129,0.651715457,0.685531974,0.678366423,0.669422865,0.668587983,0.650918961,0.635196984,0.599702299,0.565339386,0.542563319,0.536152303,0.51062417,0.492251486,0.471962094,0.527131915,0.519487143,0.562313139,0.571361601,0.532484472,0.541842699,0.579860926,0.581093907,0.548202753,0.561988711,0.588463664,0.588950098
YOU,0.643730223,0.617318153,0.600269973,0.603702366,0.617263138,0.593115389,0.58991456,0.588940978,0.592177391,0.619015038,0.617108345,0.616972923,0.620121002,0.644521475,0.64253062,0.636130571,0.635859966,0.667461693,0.66406697,0.655046463,0.651856899,0.653094649,0.640135348,0.608744442,0.575442731,0.550861001,0.550262809,0.522983909,0.503096521,0.483051956,0.540869892,0.524733663,0.565676332,0.578023136,0.544136941,0.547126889,0.583300948,0.587463856,0.557719588,0.564056873,0.589954913,0.594098449
YOU,0.631629527,0.603657365,0.584783375,0.588083982,0.602742016,0.581667244,0.574222326,0.572319269,0.575566173,0.605914235,0.60108161,0.601154387,0.606491387,0.629234612,0.622443438,0.617808044,0.621193886,0.650823236,0.640878975,0.634673297,0.636398077,0.652695835,0.640383065,0.607993901,0.572057605,0.549275577,0.555952609,0.526773334,0.506143808,0.486435175,0.547053039,0.524296939,0.562927008,0.579226553,0.54953301,0.543413877,0.578983247,0.586587727,0.560724676,0.564735532,0.590286493,0.595575392
YOU,0.628042042,0.601025343,0.582319319,0.582418501,0.597388685,0.579219878,0.573278904,0.569931924,0.571368217,0.601995587,0.597284794,0.598376274,0.603457689,0.625115097,0.62075299,0.617145121,0.61968416,0.64712739,0.641377807,0.634017706,0.633055508,0.639629304,0.626182914,0.594311297,0.558384597,0.536266923,0.543163776,0.512759149,0.49153012,0.470778584,0.535850942,0.508599401,0.548718393,0.565250039,0.538831532,0.527822614,0.563980639,0.572714865,0.550503314,0.546194017,0.571476817,0.579758644
YOU,0.670288503,0.641237915,0.62283808,0.629538596,0.646654308,0.620791018,0.619322658,0.616942525,0.618919849,0.650346637,0.64630264,0.643953741,0.646263659,0.678118944,0.673489034,0.665456235,0.664642096,0.702223659,0.694611251,0.685457051,0.68341136,0.657602191,0.642607152,0.609784603,0.577277005,0.556839526,0.536685467,0.518407464,0.498817474,0.479768544,0.525445461,0.524474978,0.56661886,0.576242983,0.531286836,0.54612112,0.57985884,0.580346107,0.550413072,0.568903148,0.59208262,0.590456784
