label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
HOPE,0.085849382,0.117486492,0.125989288,0.108707711,0.09243349,0.131442457,0.126224846,0.118772499,0.109560929,0.107468635,0.109507613,0.105871566,0.101666614,0.083173968,0.073805504,0.075737417,0.080754653,0.058430493,0.049740102,0.057394847,0.068058379,0.488359749,0.444504678,0.396277338,0.353730112,0.32154569,0.354155719,0.31184119,0.283420175,0.261282086,0.349341571,0.296439111,0.268919259,0.250741094,0.356623411,0.311234087,0.344667345,0.37617442,0.374650478,0.342938602,0.367791861,0.393442094
HOPE,0.829259455,0.86500001,0.875603497,0.870729089,0.870406091,0.842512131,0.8289662,0.83419162,0.837944984,0.825412035,0.823156893,0.847722828,0.858482003,0.809810758,0.817002058,0.841054916,0.846810281,0.795425415,0.814012825,0.833095372,0.836389542,0.606773019,0.570845246,0.50626415,0.456106514,0.412489265,0.445525587,0.388119519,0.356595576,0.338747859,0.448445141,0.380871594,0.401917785,0.43553257,0.457913041,0.398062408,0.436812907,0.476373494,0.474068999,0.431268215,0.458154231,0.490827471
HOPE,0.849502921,0.887224197,0.899639487,0.894053578,0.891858459,0.867695332,0.856607795,0.85976243,0.861208141,0.849848032,0.850938618,0.874143362,0.883457363,0.833293378,0.841111004,0.86259675,0.86701417,0.816974401,0.833858371,0.852088749,0.855496407,0.49347946,0.45549804,0.392308742,0.340362728,0.295194417,0.33078441,0.274071634,0.242633522,0.225100875,0.332746297,0.265615195,0.291308194,0.326764494,0.341462433,0.2814008,0.322588712,0.363203943,0.358192652,0.312347889,0.340401322,0.374774128
HOPE,0.332537532,0.377236903,0.405148685,0.410310984,0.405053139,0.398176253,0.405443937,0.402727634,0.397524774,0.372982204,0.38119489,0.386493742,0.38965854,0.344409823,0.353866667,0.366621226,0.372504562,0.314054579,0.327719748,0.341141671,0.347802579,0.830941319,0.794361532,0.737315893,0.681101859,0.63381809,0.663910627,0.603002131,0.562256515,0.526875138,0.656815588,0.582613051,0.542320013,0.510243475,0.664265215,0.595388532,0.63418901,0.675866365,0.683760643,0.647749364,0.679306626,0.714237511
HOPE,0.386836708,0.422332227,0.439191371,0.427104652,0.401023149,0.407010317,0.411551535,0.41328311,0.415153235,0.384216249,0.389058322,0.401545107,0.412477285,0.361223191,0.385524571,0.397324622,0.39856562,0.340117604,0.369609952,0.383197397,0.38440311,0.631175578,0.586383283,0.531391442,0.485054284,0.455728948,0.480518997,0.417934299,0.379440099,0.34698087,0.480453134,0.410632312,0.372695416,0.34435004,0.487992942,0.452002436,0.49399209,0.527694345,0.500437677,0.470836371,0.50116998,0.52926892
HOPE,0.3267937,0.364705443,0.3834185,0.369636297,0.341929346,0.362306058,0.365504593,0.365720153,0.364442557,0.340388,0.34977001,0.36294356,0.373392045,0.316268682,0.330198973,0.341320902,0.343413502,0.291593671,0.312534004,0.324666888,0.326005638,0.600614309,0.560429752,0.506674826,0.458871901,0.430382103,0.453688234,0.395830423,0.357444286,0.324068487,0.452629983,0.385069579,0.345769882,0.313121051,0.460964203,0.417841375,0.458404392,0.491953939,0.476463169,0.442652792,0.472554564,0.501581728
HOPE,0.604723573,0.634783447,0.648336232,0.64663887,0.631523252,0.610551059,0.620665252,0.629085779,0.635428846,0.589469552,0.596296847,0.611346126,0.625483513,0.572163522,0.611518741,0.627183974,0.630978882,0.562538743,0.604437768,0.618067205,0.61985755,0.617389023,0.573526502,0.521523893,0.479618192,0.447890639,0.463292301,0.407751203,0.371331245,0.340958357,0.462615967,0.391614735,0.353127956,0.326613426,0.471661627,0.432135999,0.471658558,0.504764616,0.487339973,0.461276114,0.489006996,0.514915049
HOPE,0.504078627,0.529843986,0.541828454,0.53423351,0.514670491,0.501901627,0.507627308,0.51251471,0.517189682,0.482269347,0.485116273,0.498999774,0.511982799,0.466165096,0.497602254,0.511425495,0.513621032,0.457095683,0.488842815,0.500771105,0.500436604,0.656912923,0.612805009,0.562532604,0.528044045,0.507644057,0.503376842,0.452987075,0.418501645,0.3909477,0.509888947,0.44532305,0.410516649,0.386445642,0.524733543,0.491755456,0.528540373,0.557855368,0.545395136,0.519810319,0.547700763,0.572272599
HOPE,0.314525485,0.341607004,0.352752805,0.343725026,0.319369316,0.330566853,0.330762416,0.329918325,0.329350471,0.312032491,0.312370658,0.317256987,0.321573287,0.291807532,0.304683089,0.316349506,0.320193082,0.272099853,0.290042639,0.303602189,0.308330059,0.555990458,0.515428543,0.467968613,0.428288221,0.411421299,0.423833221,0.369126469,0.335679293,0.30659914,0.424857825,0.367379606,0.331539333,0.303022683,0.434338838,0.404170752,0.436559826,0.465907454,0.449484497,0.422773719,0.444881976,0.469361126
HOPE,0.445612282,0.471022159,0.485356569,0.483557492,0.464566112,0.451314896,0.455070525,0.459996045,0.464265436,0.433201849,0.436922342,0.44903186,0.459213495,0.416065097,0.441547185,0.455245852,0.458240241,0.402953982,0.429551989,0.443941474,0.447416127,0.692887664,0.654993594,0.609873652,0.572574615,0.55201441,0.555341363,0.501009881,0.468370408,0.440658689,0.558875203,0.494676679,0.459556341,0.433042407,0.570556819,0.539158225,0.574016988,0.602039933,0.587773025,0.561358869,0.5841043,0.60711509
HOPE,0.601175129,0.631245613,0.649215221,0.648173809,0.631621838,0.609663188,0.622865915,0.632995188,0.640897155,0.586948872,0.594858289,0.613514364,0.630265415,0.569943666,0.608218253,0.621572018,0.623419344,0.561681509,0.599911511,0.612296104,0.613279283,0.76371336,0.724347591,0.673491895,0.635780096,0.615917921,0.604655027,0.549902141,0.514186919,0.486440301,0.608056903,0.536565781,0.501820862,0.479178041,0.622568667,0.595866084,0.630731642,0.658076406,0.644477904,0.628163397,0.653034627,0.674168646
HOPE,0.736238003,0.770020247,0.785138249,0.790329278,0.779839516,0.734811842,0.748604834,0.761094093,0.772265255,0.714508951,0.72188139,0.74114579,0.758494675,0.702686727,0.747105956,0.761366487,0.762585282,0.703972161,0.748469234,0.75727272,0.753066719,0.818133056,0.76898092,0.710797608,0.673227072,0.657007575,0.64024955,0.585988581,0.548748195,0.520333827,0.647170901,0.580222964,0.543159962,0.51821363,0.664709806,0.631341279,0.667286038,0.695640624,0.687942803,0.669743001,0.696684361,0.717103481
HOPE,0.71523726,0.747660339,0.760299027,0.761346817,0.746977627,0.712522626,0.721462846,0.730860293,0.73977536,0.693890035,0.695901513,0.708629549,0.71941644,0.681785643,0.714025497,0.729814112,0.732611239,0.679812491,0.713811815,0.725913346,0.725520849,0.63065356,0.581769466,0.524687171,0.481551915,0.469127238,0.456388801,0.403734952,0.369939297,0.344803989,0.463754594,0.401314855,0.371852726,0.351904184,0.480881184,0.447918355,0.477025896,0.502863467,0.503365636,0.480116725,0.497248411,0.514416039
HOPE,0.745990157,0.774195254,0.783795834,0.784380913,0.771264136,0.733025432,0.740993261,0.751113296,0.759880722,0.716928959,0.721746266,0.738401234,0.752482772,0.70560497,0.744138181,0.759580493,0.759884298,0.703744113,0.744763851,0.756705701,0.754055381,0.549373269,0.503792942,0.446535766,0.405989051,0.382325351,0.391982883,0.339499772,0.30339998,0.276453137,0.396014899,0.32902509,0.29143402,0.266323745,0.407519221,0.363314241,0.399975806,0.430316418,0.423052251,0.390035421,0.416195571,0.439766467
HOPE,0.386989206,0.411422044,0.417874545,0.400406748,0.372700363,0.385372132,0.384993047,0.383002788,0.37954399,0.364212096,0.362519532,0.36580658,0.366898984,0.343783915,0.358707368,0.374502033,0.379477769,0.326612681,0.347581536,0.36438328,0.370440155,0.551561117,0.506247997,0.453944147,0.415534437,0.401973188,0.419176042,0.362281114,0.327076882,0.295392752,0.422201544,0.361212581,0.324033618,0.293855041,0.433528513,0.394908428,0.430351615,0.461277753,0.451598197,0.415290028,0.438593864,0.464469165
HOPE,0.358108103,0.384397089,0.39359957,0.379346937,0.353300869,0.36599052,0.365336716,0.362846017,0.360413969,0.343556613,0.340366691,0.344314188,0.347969562,0.32197088,0.338907778,0.354046732,0.359287977,0.303266734,0.325009972,0.341063052,0.346865863,0.677395284,0.634342611,0.582190335,0.546341896,0.531982958,0.535726666,0.480183214,0.446565002,0.418129802,0.542007744,0.48108542,0.445933223,0.418177783,0.556818962,0.524279416,0.558939219,0.587505817,0.577845275,0.548210621,0.572642744,0.597825408
HOPE,0.354282111,0.382487535,0.396600634,0.382987082,0.355168134,0.356706589,0.356729299,0.355489016,0.355174452,0.334054917,0.334109366,0.343089014,0.351289451,0.314583808,0.338055998,0.355787784,0.362192065,0.300055087,0.328067601,0.345861793,0.352499813,0.75861913,0.712921858,0.660113752,0.623176694,0.608991563,0.606232107,0.554012656,0.522054613,0.493072152,0.611794293,0.549341261,0.514074028,0.486745656,0.626611829,0.588979244,0.628459692,0.661277294,0.648956716,0.620628238,0.646619678,0.672165096
HOPE,0.229554653,0.259930044,0.273062259,0.251858026,0.219344705,0.248390019,0.245291412,0.242598474,0.24046573,0.225974619,0.223258674,0.230104923,0.23640728,0.204066083,0.208023697,0.223656967,0.230993167,0.181090266,0.19342418,0.209768116,0.216682151,0.56522423,0.521173894,0.464748591,0.423619717,0.411244512,0.418319643,0.366942644,0.332069755,0.303013384,0.422970653,0.366792858,0.336398453,0.311034441,0.43805775,0.402171046,0.437312931,0.467588246,0.460645765,0.432848632,0.456166118,0.479450643
HOPE,0.442583293,0.470711201,0.484797299,0.47762987,0.455135196,0.442027092,0.447935551,0.456975669,0.465150118,0.422478557,0.431903481,0.448498547,0.462199867,0.405199528,0.439499199,0.453383625,0.455472201,0.394150317,0.428794056,0.442497045,0.445051879,0.727158785,0.683460474,0.633679092,0.595400989,0.578816473,0.575303495,0.521806896,0.488732457,0.463419914,0.5791291,0.50975889,0.476216346,0.454708099,0.592030346,0.560172021,0.596672654,0.625516117,0.6122244,0.588848889,0.613639116,0.636357486
HOPE,0.735179126,0.763002217,0.772782266,0.77619791,0.76865834,0.725845873,0.733210027,0.74388206,0.753292918,0.713009119,0.720838368,0.736352324,0.750397503,0.703673542,0.742430329,0.75454694,0.755437732,0.702662945,0.74076134,0.752583385,0.754482925,0.532701612,0.489218801,0.442478776,0.408108741,0.382719904,0.387608141,0.338448435,0.306559354,0.282275319,0.389464587,0.330088407,0.295843303,0.272925645,0.398254067,0.362598062,0.394485861,0.422285289,0.41145131,0.385818213,0.404410779,0.422235966
HOPE,0.75505203,0.783428133,0.796053767,0.798800349,0.787085831,0.745817959,0.762788534,0.77553463,0.785140812,0.72659868,0.734817505,0.75106734,0.764704227,0.715567172,0.760103047,0.774012744,0.774136364,0.716073692,0.757673025,0.768338501,0.766206384,0.764817476,0.720103979,0.67050153,0.635985434,0.626949787,0.608815312,0.561025739,0.526481092,0.501299739,0.614916265,0.551637232,0.521189332,0.501928449,0.631603003,0.606920779,0.637653291,0.661380947,0.653989136,0.638783693,0.660541892,0.678115785
HOPE,0.559864461,0.579699039,0.586921513,0.583326519,0.568583667,0.538354635,0.539929926,0.54541558,0.55113405,0.520763755,0.518399358,0.530384958,0.542578757,0.509689569,0.541573942,0.557498336,0.562448978,0.507373452,0.537127733,0.550458372,0.553933978,0.758481324,0.714823425,0.67003566,0.640013754,0.632586718,0.621186078,0.572542131,0.541270435,0.51823777,0.631275713,0.569632351,0.537940204,0.517385364,0.649945319,0.62102145,0.645256042,0.666437805,0.672834754,0.651627839,0.666511595,0.681521952
HOPE,0.562173486,0.576368749,0.577845216,0.574110746,0.560023129,0.525937438,0.53331542,0.539247334,0.544369042,0.51148802,0.512928486,0.524111807,0.534539938,0.503478765,0.536175907,0.552326202,0.555783093,0.504584134,0.538530886,0.551302314,0.551487684,0.570270121,0.522558689,0.476131737,0.446042508,0.427784055,0.436051309,0.388440043,0.352158427,0.326240212,0.443862736,0.380676121,0.343685597,0.318333715,0.457737327,0.415034562,0.443559796,0.469091833,0.473213851,0.44199881,0.463224143,0.482630491
HOPE,0.437899083,0.456201524,0.464724898,0.459001839,0.439866722,0.42493546,0.425235033,0.426741868,0.428205341,0.406934857,0.405715287,0.414374739,0.422312379,0.393792629,0.421769798,0.436035752,0.439907491,0.38733384,0.415043443,0.428304195,0.431826532,0.705661893,0.668390751,0.625988781,0.594708025,0.586149395,0.580249012,0.53612411,0.507320166,0.484047621,0.588303387,0.53204006,0.501914859,0.480612904,0.604186714,0.578917146,0.603695333,0.623719335,0.624468029,0.604461432,0.621388972,0.637787461
HOPE,0.23018381,0.189567447,0.177357465,0.183383808,0.191897035,0.208385289,0.242435083,0.263819009,0.280063152,0.243166864,0.267307937,0.279555619,0.28828457,0.282692552,0.325845748,0.322571337,0.310002089,0.322182089,0.352742732,0.344557494,0.33146441,0.950360358,0.863428414,0.763930678,0.683769166,0.624512374,0.69242543,0.569851816,0.498638391,0.447505176,0.70439297,0.562394142,0.488038659,0.433969945,0.731602013,0.622067869,0.647001386,0.681071997,0.771863222,0.68138355,0.700416446,0.732044339
HOPE,0.423640847,0.36531055,0.338074625,0.338988632,0.337227672,0.404772878,0.435487986,0.453744024,0.468089759,0.450506419,0.471587569,0.476714045,0.479605883,0.489624947,0.508512199,0.497631729,0.486078173,0.519496679,0.526658654,0.508360028,0.493548334,0.79543364,0.729123771,0.646093011,0.568989933,0.516911507,0.581302226,0.474068612,0.419290125,0.383466542,0.588787556,0.45889008,0.384977847,0.338264674,0.612674713,0.505213797,0.46433109,0.448646545,0.649848998,0.583637357,0.579793692,0.595843554
HOPE,0.105109632,0.077178955,0.084700078,0.122132473,0.162744612,0.0661778,0.120212443,0.159328088,0.189219713,0.098412499,0.122678012,0.14589107,0.16465652,0.134529799,0.193217576,0.210893244,0.205440611,0.174094185,0.221470892,0.227042109,0.216558546,0.838973343,0.737681985,0.649030328,0.596676171,0.572211921,0.594031453,0.498900414,0.48088786,0.476814389,0.596084416,0.453757823,0.384194702,0.336548775,0.620025873,0.50574857,0.548169255,0.586990595,0.658819437,0.587592363,0.614771903,0.639855146
HOPE,0.313781172,0.266070545,0.241715759,0.250180066,0.267317951,0.30564481,0.328532606,0.345420003,0.358245879,0.348165691,0.367927909,0.369550258,0.370289177,0.385273814,0.410425544,0.389536619,0.372007072,0.416132599,0.429990351,0.409566581,0.393770903,0.921832025,0.835879207,0.737163067,0.65122062,0.596066594,0.681117654,0.562961459,0.495248795,0.446533501,0.699810505,0.561490834,0.494404972,0.448901355,0.731901884,0.63314873,0.65458864,0.690229654,0.771255732,0.687429786,0.703772426,0.737418711
HOPE,0.435004383,0.372508436,0.336308569,0.322195113,0.326206952,0.412000686,0.431604177,0.442724586,0.454884529,0.455476075,0.462993592,0.462067217,0.464839041,0.49153924,0.499109805,0.478560865,0.463329762,0.520228505,0.517536759,0.497036964,0.484914452,0.698602855,0.645114481,0.577560306,0.506420672,0.45266664,0.489435434,0.394095868,0.343849659,0.310169458,0.494221658,0.381946146,0.318734229,0.278424889,0.51490885,0.426965177,0.4241364,0.439836353,0.543755829,0.479173392,0.475812137,0.490039945
HOPE,0.521049678,0.46377483,0.435414344,0.423352659,0.406067878,0.506468534,0.520227611,0.531974673,0.542039931,0.548326194,0.552306473,0.549410641,0.549055517,0.578994989,0.578317404,0.556957901,0.541911006,0.601386726,0.593173623,0.574555337,0.563745916,0.766388655,0.713860929,0.643913269,0.576309979,0.522846222,0.563305438,0.46781224,0.418306321,0.381835103,0.572209597,0.464364409,0.408798188,0.37507838,0.598939419,0.523141325,0.520507634,0.533788204,0.630045176,0.580230951,0.580666125,0.593524396
HOPE,0.397318602,0.343591571,0.310336679,0.295139104,0.287451416,0.357835889,0.381781369,0.394773304,0.407224596,0.39720574,0.403398514,0.40109846,0.40239507,0.43611446,0.452222794,0.446271867,0.439519167,0.471973509,0.483109057,0.474651724,0.468291253,0.684432983,0.632513165,0.568148375,0.505812109,0.46140936,0.48127535,0.396136284,0.348489553,0.315192521,0.479034007,0.363933921,0.301998645,0.261028588,0.493284225,0.406694412,0.427126944,0.462105364,0.519365966,0.450639129,0.461396217,0.48525539
HOPE,0.336705983,0.295457572,0.273435026,0.265642375,0.258445919,0.30762586,0.320911616,0.328331947,0.330737054,0.335761964,0.339527786,0.331424832,0.319382191,0.367535889,0.397680283,0.393616945,0.380681932,0.399128139,0.422219753,0.415102214,0.403198212,0.95274955,0.885547996,0.803584635,0.737453997,0.691715002,0.738203108,0.638142228,0.577085674,0.530014157,0.749653101,0.630612135,0.574777663,0.532097876,0.773680925,0.680923641,0.709878027,0.745839953,0.80728054,0.72781986,0.748700261,0.779048264
HOPE,0.171208382,0.135963261,0.135261267,0.160344541,0.194253519,0.124127768,0.153825685,0.175963402,0.195731893,0.14650692,0.152728587,0.165581495,0.178364754,0.176878288,0.225162432,0.248130977,0.250904113,0.216007024,0.262390822,0.271881521,0.266703516,0.741810977,0.658323646,0.582163215,0.532613814,0.504800558,0.530208647,0.433025002,0.374272376,0.337999403,0.524292767,0.400471717,0.337017119,0.295921266,0.537564635,0.441305727,0.480169952,0.516469896,0.564686537,0.509991467,0.54124105,0.570289612
HOPE,0.510221124,0.45455873,0.425567687,0.412636012,0.394334733,0.490455419,0.513887525,0.53044194,0.543320119,0.529107988,0.538254738,0.541047633,0.543871462,0.563297272,0.572102904,0.559709668,0.550179958,0.592635155,0.590813994,0.575593472,0.566981971,0.70735538,0.659232199,0.585531116,0.516918004,0.472180933,0.498945534,0.410018086,0.361156136,0.326446056,0.504230142,0.404568166,0.351914227,0.320266902,0.529639006,0.462272286,0.475888252,0.500120521,0.565287232,0.528753519,0.539888561,0.559524179
HOPE,0.518603802,0.470083326,0.446397483,0.436787039,0.421721101,0.519738674,0.544272244,0.563274086,0.578778923,0.559339941,0.573576987,0.575678229,0.576116621,0.588457763,0.595932186,0.580303371,0.56594646,0.609442949,0.605141282,0.590502501,0.578836381,0.824140429,0.76952523,0.693002939,0.62436682,0.574994862,0.625038981,0.539505422,0.491119683,0.45631814,0.636475146,0.544664502,0.492516756,0.460252136,0.662214518,0.594587445,0.589458942,0.599548399,0.692489266,0.646162987,0.64105922,0.648302913
HOPE,0.218312576,0.177846432,0.159194052,0.148409307,0.144170791,0.185788125,0.204341784,0.218480021,0.233031407,0.216657668,0.225252002,0.234966278,0.244295537,0.253141284,0.289426565,0.292388558,0.285057724,0.289762467,0.321509063,0.322888523,0.316826999,0.665536761,0.608878613,0.538012981,0.485297471,0.447409272,0.446872294,0.348336548,0.285971761,0.243728384,0.450206131,0.343137324,0.284978718,0.24716863,0.468602479,0.386011004,0.410008073,0.447339624,0.498988718,0.444964886,0.461894155,0.48912093
HOPE,0.131019175,0.101130411,0.086502366,0.081772693,0.086464323,0.079179406,0.101040535,0.118644319,0.135359019,0.097855806,0.103777006,0.116564602,0.129127949,0.127691835,0.17947571,0.197597489,0.196294114,0.165736407,0.210740954,0.215926498,0.205660716,0.84966439,0.769768715,0.695544958,0.635721982,0.59117943,0.633556306,0.531885922,0.467473567,0.422299325,0.637330472,0.512252033,0.44537276,0.397200465,0.653874695,0.559789181,0.592836797,0.625574827,0.681683064,0.617232502,0.643332839,0.669438541
HOPE,0.051384497,0.031338669,0.038928997,0.066822775,0.101952322,0.018812515,0.046158351,0.067648143,0.085838005,0.038414877,0.059418552,0.079673551,0.09568961,0.065604359,0.123670116,0.146532953,0.150166959,0.099637568,0.14868018,0.157005176,0.15199551,0.646807432,0.55605197,0.461940348,0.409819752,0.381056547,0.401013613,0.291340113,0.229276657,0.185439169,0.401299834,0.279313803,0.217233106,0.173032179,0.4181315,0.324839234,0.365213007,0.403012186,0.448269367,0.396533459,0.428042561,0.457802445
HOPE,0.554982126,0.499938756,0.469063878,0.449032485,0.428544104,0.539178014,0.566862524,0.58500737,0.60074538,0.580783963,0.595182896,0.600924134,0.607241392,0.616554856,0.626911998,0.610656261,0.596305668,0.643896341,0.6384601,0.621512651,0.611572087,0.667887807,0.61409539,0.536521912,0.46910426,0.427091599,0.456510663,0.370442659,0.328611791,0.298831701,0.460616797,0.361558437,0.306043863,0.270757377,0.485236764,0.426742792,0.433650732,0.453194737,0.517938554,0.488592684,0.494641453,0.510718465
HOPE,0.543392658,0.493755192,0.471547455,0.460673451,0.44288674,0.555301726,0.576558709,0.590901911,0.601370931,0.589960217,0.601056933,0.597770929,0.594481826,0.611657202,0.609978735,0.592573464,0.580536008,0.624762118,0.616936624,0.601052165,0.591469586,0.802509069,0.750878334,0.678450227,0.614358842,0.568305969,0.610106468,0.533063531,0.48949486,0.457254916,0.626078248,0.544749618,0.500781834,0.476911783,0.655511975,0.599625468,0.595867336,0.60410589,0.683597326,0.641903937,0.637846589,0.643461227
HOPE,0.258584768,0.231039286,0.21843715,0.215037584,0.211003348,0.246722996,0.261799574,0.276534677,0.286119789,0.274367452,0.311358869,0.312076658,0.300010741,0.300049871,0.32943657,0.328550726,0.317962825,0.320539296,0.342030942,0.339837074,0.330619037,0.695238233,0.658479512,0.613280058,0.580418944,0.561201632,0.547691107,0.476877123,0.437255263,0.410792589,0.55217284,0.508937597,0.533213794,0.555763304,0.565886855,0.534888864,0.553966403,0.573157966,0.584281027,0.560830474,0.57854718,0.595333874
HOPE,0.23204641,0.187981725,0.164704785,0.146433294,0.126740158,0.201153144,0.23553054,0.256111115,0.27243197,0.230794042,0.264530063,0.278721333,0.286215842,0.268365711,0.32360962,0.316669792,0.299385935,0.306441456,0.346432358,0.338003904,0.32258302,0.762008488,0.691769242,0.603205502,0.534140408,0.491161257,0.524188221,0.400214791,0.331597686,0.283309489,0.53776145,0.399005771,0.332220912,0.286843508,0.565612972,0.470671535,0.503560185,0.539338291,0.606423497,0.540003359,0.569228292,0.599770963
HOPE,0.438186616,0.400844514,0.382000297,0.364543021,0.351439387,0.447489411,0.490444332,0.515576601,0.535095632,0.479204655,0.516289413,0.526515603,0.53131938,0.509846687,0.546442032,0.528909922,0.509610295,0.536628723,0.557071149,0.539494872,0.523900509,0.772145033,0.706544399,0.630280793,0.567651391,0.524760187,0.560400069,0.474673331,0.422941506,0.389270723,0.577786267,0.474793673,0.422742844,0.392098486,0.609444261,0.531308889,0.544905007,0.571039081,0.65206641,0.594622016,0.606021464,0.627846539
HOPE,0.610788286,0.558962286,0.536589026,0.528669,0.515796542,0.616897881,0.666329622,0.695672691,0.720553219,0.661506295,0.694562554,0.71051383,0.723412335,0.696668386,0.711430609,0.694426417,0.677482128,0.725967109,0.721429765,0.704693556,0.691668332,0.612062454,0.549997985,0.466197848,0.395411998,0.354036033,0.388077617,0.34460327,0.34032464,0.339322865,0.403124601,0.322874188,0.273563087,0.24321574,0.440558195,0.414727509,0.438672841,0.468960702,0.48859486,0.480650097,0.499118567,0.521199167
HOPE,0.559738874,0.520940721,0.504535377,0.501064181,0.491395205,0.58938247,0.632737994,0.659217894,0.6790151,0.626533866,0.665090144,0.676663637,0.682500899,0.652450919,0.670879424,0.649416685,0.631539702,0.670355916,0.66946882,0.650203168,0.638582349,0.779123843,0.714602649,0.631096005,0.558971226,0.509713113,0.58476615,0.517534435,0.485024989,0.463489562,0.606885493,0.511323273,0.456235588,0.423376858,0.642483771,0.585233867,0.596261561,0.619500101,0.682123065,0.643682957,0.651254654,0.669435203
HOPE,0.635682404,0.584192276,0.56787461,0.560533285,0.548700333,0.673278749,0.725555241,0.753268838,0.772916615,0.716980159,0.728221297,0.710968614,0.695702076,0.744044065,0.742278457,0.721199989,0.703112066,0.762396693,0.751265526,0.72921437,0.712296009,0.591037869,0.511565208,0.415925711,0.341729701,0.291101515,0.342592418,0.263214886,0.222639009,0.190900251,0.367485195,0.330580026,0.337820381,0.357191414,0.417762488,0.383231521,0.395975024,0.414022982,0.46639353,0.435389519,0.440236211,0.456460804
HOPE,0.736600041,0.672328711,0.6389274,0.6172508,0.602224767,0.710573971,0.732544839,0.743647873,0.752031386,0.748775125,0.745248735,0.732436299,0.72530514,0.776851177,0.766315699,0.750340939,0.742205143,0.794806302,0.78411895,0.768515825,0.762290299,0.654720545,0.619978547,0.554817915,0.5015347,0.462732911,0.454172611,0.366205156,0.312656701,0.270163745,0.460821003,0.398834825,0.385034055,0.386887044,0.48472178,0.437102318,0.449651927,0.469503731,0.506730378,0.463269711,0.471983641,0.490261108
HOPE,0.661530316,0.613390148,0.585056126,0.565751791,0.55087924,0.654188156,0.681722105,0.697185814,0.708313584,0.690818787,0.697607338,0.684043169,0.675900817,0.717802584,0.720373392,0.705755472,0.695878804,0.73721087,0.73439157,0.722038686,0.715353251,0.751563966,0.710882306,0.647134066,0.594187617,0.561524868,0.566199899,0.491435826,0.447520226,0.414931089,0.578853369,0.541503012,0.564995229,0.590601087,0.605621099,0.572546303,0.592200398,0.614072144,0.634097576,0.611315131,0.629244268,0.647732675
HOPE,0.702137887,0.659491658,0.637317657,0.621676743,0.60545367,0.710666358,0.742223442,0.758869648,0.770076513,0.747073054,0.756189585,0.74235791,0.732734919,0.772124648,0.774935007,0.760351539,0.749935508,0.789896011,0.788351834,0.774530768,0.765539408,0.802769959,0.747874379,0.678787708,0.624475062,0.587192416,0.609563649,0.537760079,0.494286835,0.461097717,0.630338669,0.590913236,0.610503137,0.634805977,0.663557947,0.630017757,0.647257686,0.668879688,0.697709262,0.671798587,0.685741067,0.703238904
NO,0.201552689,0.270587891,0.333207846,0.361362249,0.348706722,0.305290073,0.323444068,0.300731689,0.29672277,0.267362416,0.284801066,0.26502499,0.260273218,0.228471622,0.24477236,0.232058585,0.226544261,0.187253505,0.198925495,0.195567876,0.19295229,0.661899209,0.657124877,0.597731709,0.522208571,0.473825127,0.520312786,0.471500486,0.535775959,0.544614196,0.499689937,0.449744433,0.526246011,0.528474391,0.487891972,0.432614416,0.509001076,0.519261777,0.477086931,0.438469708,0.490337253,0.503286362
NO,0.177156985,0.257555962,0.32856366,0.361614764,0.340827227,0.297620147,0.311888814,0.288592637,0.286111951,0.253648311,0.266070455,0.246663183,0.247092173,0.210040182,0.223450869,0.209807038,0.208482772,0.163610965,0.171920359,0.168194681,0.168987393,0.496890128,0.486146569,0.421896964,0.331994832,0.275436103,0.335501432,0.277195632,0.34845829,0.361029655,0.311863303,0.256119013,0.342278332,0.343832642,0.298073381,0.232754469,0.320443213,0.336695224,0.28613621,0.239469185,0.298521042,0.317732513
NO,0.096458942,0.17263855,0.248605549,0.278823972,0.252770126,0.217123732,0.22431466,0.202900678,0.203964263,0.169090256,0.173279598,0.157917812,0.163879976,0.123916626,0.127529949,0.118994609,0.124047711,0.077984221,0.076956332,0.076405883,0.082090952,0.637477279,0.621827602,0.548740685,0.458133399,0.400851786,0.457520962,0.401066363,0.479230314,0.487949312,0.439189911,0.384897977,0.479140818,0.470240653,0.429877639,0.367740661,0.455484003,0.45943141,0.41932705,0.379893363,0.437544405,0.448828965
NO,0.082447171,0.152368262,0.230633229,0.264482319,0.239551634,0.202567801,0.215281412,0.188566729,0.188930616,0.154050007,0.163305014,0.141518772,0.145898387,0.10791146,0.113853149,0.100840047,0.106591739,0.062051915,0.061673164,0.059263647,0.067139931,0.708146572,0.690628409,0.616672397,0.528436422,0.472165763,0.517217338,0.472784519,0.549029827,0.547152877,0.500333011,0.454897553,0.548535764,0.535785079,0.492007613,0.441993713,0.52932024,0.525403738,0.482452482,0.454153419,0.513583601,0.520167649
NO,0.217788249,0.293294072,0.366081119,0.396604568,0.374179155,0.326721072,0.352792144,0.324857503,0.314372957,0.279431581,0.301391304,0.279893547,0.273663431,0.233244777,0.248372242,0.238725021,0.232652664,0.185511738,0.192175418,0.192979813,0.193694234,0.818370998,0.795828104,0.70609349,0.617896318,0.566793799,0.61682564,0.570195079,0.653344274,0.652566254,0.598528683,0.553095818,0.650938153,0.638677835,0.59350425,0.539598107,0.630552113,0.627129376,0.58604598,0.557629526,0.619153917,0.622572482
